id,original_title,tags
14144,Daddy Day Camp,Seeking offer son satisfying summer camp experience eluded child operator neighborhood daycare center open camp face financial hardship stiff competition rival camp Comedy Family competition grandfathergrandsonrelationship vomit summercamp toilet rivalry colonel CubaGoodingJr TamalaJones PaulRae LochlynMunro RichardGant FredSavage
10622,一個好人,Chinese chef accidentally get involved news reporter filmed drug bust went awry chased gang trying get video tape Crime Action Comedy journalist martialarts cook drugdealer JackieChan RichardNorton MikiLee GabrielleFitzpatrick KarenMcLymont SammoHung
13370,A Mighty Wind,`` A Mighty Wind '' director Christopher Guest reunites team `` Best Show '' `` Waiting Guffman '' tell tell story 60'sera folk musician inspired death former manager get back stage one concert New York City 's Town Hall Comedy Music mockumentary folksinger BobBalaban ChristopherGuest JohnMichaelHiggins EugeneLevy JaneLynch ChristopherGuest
11191,Mystic Pizza,Three teenage girl come age working pizza parlor Mystic Connecticut Comedy Drama Romance independentfilm commitment lobster portugueseamerican AnnabethGish JuliaRoberts LiliTaylor VincentD'Onofrio WilliamRMoses DonaldPetrie
10215,Sliding Doors,Gwyneth Paltrow play London publicist Helen effortlessly sliding parallel storyline show happens catch train back apartment Love Romantic entanglement Deception Trust Friendship Comedy come focus two story shift back forth overlap surprisingly converge Comedy Drama Fantasy Romance doublelife commercial fantasy chance marketing timetravel inflagranti ambiguousending alternativereality GwynethPaltrow JohnHannah JohnLynch JeanneTripplehorn ZaraTurner PeterHowitt
25066,Tales from the Hood,strange funeral director tell four strange tale horror African American focus three drug dealer trap place business Crime Horror Thriller prison childabuse kukluxklan policebrutality ghetto anthology evildoll murder hood dirtycop funeralhome ClarenceWilliamsIII CorbinBernsen DavidAlanGrier WingsHauser DuaneWhitaker RustyCundieff
1523,The Last King of Scotland,Young Scottish doctor Nicholas Garrigan decides time adventure finish formal education decides try luck Uganda arrives downfall President Obote General Idi Amin come power asks Garrigan become personal doctor Drama dictator 1970s general kidnapping naivety luxury oscaraward charisma polygamy uganda dictatorship ForestWhitaker JamesMcAvoy SimonMcBurney GillianAnderson KerryWashington KevinMacdonald
11361,Halloween 5: The Revenge of Michael Myers,Presumed dead shootout Haddonfield police Michael Myers secretly nursed back health return year later kill target young niece Jamie Jamie recovering local child 's hospital attacking stepmother losing voice mental link evil uncle may key uprooting family tree Horror Thriller sheriff barn black sequel boogeyman maskedkiller slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michaelmyers DonaldPleasence DanielleHarris EllieCornell BeauStarr DonShanks DominiqueOtheninGirard
92591,Bernie,true story tiny rural town Carthage TX assistant funeral director Bernie Tiede one town 's beloved resident Everyone loved appreciated Bernie came surprise befriended Marjorie Nugent affluent widow well known sour attitude fortune day news came Marjorie Nugent dead time Bernie Tiede charged murder Comedy Crime Drama prisonvisit funeraldirector funeralhome amateurtheater embezzlement missingpersonscase hiddencorpse estrangedfamilymember jurytrial hick stockbroker corpseinfreezer confessionofcrime duringcreditsstinger JackBlack ShirleyMacLaine MatthewMcConaughey BradyColeman TommyGKendrick RichardLinklater
57612,Dolphins and Whales: Tribes of the Ocean,documentary go coral reef Bahamas water Kingdom Tonga close encounter surviving tribe ocean : wild dolphin beluga love Humpback mother newborn calf singing Humpback male orca mighty King ocean gentle manatee Littleknown aspect creature capable sophisticated communication social interaction Documents life graceful majestic yet endangered sea creature Documentary dolphin whale killerwhale imax 3d manatee conservation DarylHannah CharlotteRampling JeanJacquesMantello
12509,Pollock,August 1949 Life Magazine ran banner headline begged question : `` Jackson Pollock : greatest living painter United States ? '' film look back life extraordinary man man fittingly called `` an artist dedicated concealment celebrity nobody knew '' struggled selfdoubt engaging lonely tugofwar needing express wanting shut world out Pollock began downward spiral Drama Romance artist success relationshipproblems alcoholism independentfilm fallinginlove EdHarris MarciaGayHarden TomBower JenniferConnelly BudCort EdHarris
15256,200 Cigarettes,collection twentysomethings try cope relationship loneliness desire individual neurosis Comedy Drama Romance newyear'seve independentfilm relationship womandirector lowereastside BenAffleck CaseyAffleck DaveChappelle KateHudson JaneaneGarofalo RisaBramonGarcia
83686,The Words,Words follows young writer Rory Jansen finally achieves long sought literary success publishing next great American novel There 's one catch write it past come back haunt literary star continues rise Jansen forced confront steep price must paid stealing another man 's work placing ambition success life 's fundamental three word Drama Thriller plagiarizedbook stolennovel plagiarizednovel aspiringwriter BradleyCooper ZoeSaldana JeremyIrons DennisQuaid OliviaWilde BrianKlugman LeeSternthal
80304,Casa De Mi Padre,Scheming way save father 's ranch Alvarez brother find war Mexico 's feared drug lord Comedy Western mexico organizedcrime druglord padre aftercreditsstinger duringcreditsstinger WillFerrell GaelGarcíaBernal GénesisRodríguez DiegoLuna EfrenRamirez MattPiedmont
28053,City Island,Rizzos family share habit aspiration career one another find delicate web lie disturbed arrival young excon brought home Vince patriarch family correction officer real life hopeful actor private Drama Comedy secret fetishism stripper familysecrets convict chubbywoman extramaritalaffair AndyGarcía JuliannaMargulies StevenStrait DominikGarcíaLorido EzraMiller RaymondDeFelitta
67913,The Guard,Two policeman must join force take international drug smuggling gang one unorthodox Irish policeman other straitlaced FBI agent Sergeant Gerry Boyle eccentric smalltown cop confrontational crass personality subversive sense humor longtime policeman County Galway Boyle maverick moral code seen enough world know much plenty time think it fellow police officer disappears Boyle 's small town becomes key large drug trafficking investigation forced least feign interest dealing humorless FBI agent Wendell Everett assigned case Action Comedy Thriller Crime prostitute blackmail drugsmuggle ruralireland dryhumour BrendanGleeson DonCheadle LiamCunningham MarkStrong KatarinaCas JohnMichaelMcDonagh
13991,College,wild weekend store three high school senior visit local college campus prospective freshman Comedy sexuality college girlfriend vomit celebration fraternity fratparty DrakeBell AndrewCaldwell AndreeMoss CarolynMoss WendyTalley DebHagan
1443,The Virgin Suicides,group male friend become obsessed five mysterious sister sheltered strict religious parent Drama Romance michigan 1970s youth family womandirector JamesWoods KathleenTurner KirstenDunst JoshHartnett MichaelParé SofiaCoppola
8545,Little Voice,death father Little Voice LV becomes virtual recluse never going hardly ever saying word sits bedroom listening father 's collection old record Shirley Bassey Marilyn Monroe various famous female singer night time LV sings imitating great singer surprising accuracy One night overheard one mother 's boyfriend happens talent agent manages convince talent special arranges perform local night club several problem arise Comedy Drama parentskidsrelationship voice loneliness independentfilm singer cowardliness carrierpigeon BrendaBlethyn MichaelCaine EwanMcGregor JaneHorrocks JimBroadbent MarkHerman
19556,Miss March,young man awakens fouryear coma hear virginal highschool sweetheart since become centerfold one world 's famous men 's magazine sexcrazed best friend decide take crosscountry road trip order crash party magazine 's legendary mansion headquarters win back girl Comedy Romance sex firsttime virgin roadtrip playboy duringcreditsstinger ZachCregger TrevorMoore RaquelAlessi CraigRobinson MollyStanton ZachCregger TrevorMoore
231576,Wish I Was Here,Aidan Bloom struggling actor father husband 35 year old still trying find purpose life wife barely getting financially Aidan pass time fantasizing great futuristic SpaceKnight he 'd always dreamed he 'd little kid ailing father longer afford pay private school two kid available public school last leg Aidan reluctantly agrees attempt homeschool them teaching life way Aidan gradually discovers part find Drama Comedy jew independentfilm homeschooling family strugglingactor ZachBraff KateHudson JoeyKing PierceGagnon DonaldFaison ZachBraff
16172,Simply Irresistible,mother 's death mediocre chef Amanda Shelton trouble attracting customer family 's restaurant shopping ingredient given magical crab mysterious Gene O'Reilly Afterward Amanda 's dish suddenly become excellent inducing strong emotional reaction everyone eats them Tom Bartlett preparing open eatery try cooking fall love Comedy restaurant departmentstore kitchen love crab chef irresistible SarahMichelleGellar SeanPatrickFlanery DylanBaker PatriciaClarkson LawrenceGilliardJr MarkTarlov
13403,Hedwig and the Angry Inch,transexual punk rock girl East Berlin tour US rock band tell life story follows exboyfriend/bandmate stole song Comedy Music transvestism gay sex singer transgender glamrock selfidentity rockodyssey referencetokant militarybrat restaurantchain lgbtinthemilitary childmolestation theatricalmanager JohnCameronMitchell MiriamShor StephenTrask TheodoreLiscinski RobCampbell JohnCameronMitchell
15797,Only the Strong,Former Green Beret Louis Stevens return hometown Miami completing military service Brazil learn old high school become gang drug dealer Stevens us capoeira skill kick several drug dealer school property Kerrigan one Stevens ' old teacher see impact Stevens student Kerrigan give task teaching Capoeira handful worst atrisk student school Action MarkDacascos GeoffreyLewis StaceyTravis PacoChristianPrieto ToddSusman SheldonLettich
347764,Goddess of Love,Enter baroque vortex madness emotionally unstable woman shattered tremendous heartbreak Brian love Venus life thought affair another woman begin volatile descent dark side psychosexual insanity Mystery Drama Thriller Horror AlexisKendra ElizabethSandy MondaScott WoodyNaismith RayGrady JonKnautz
13537,Shattered Glass,Factbased 2003 drama young journalist Stephen Glass got job New Republic 1995 three year fabricated least half story wrote Drama History HaydenChristensen PeterSarsgaard ChloëSevigny RosarioDawson MelanieLynskey BillyRay
20794,Novocaine,dentist find murder suspect sexy patient seduces prescribing drug Comedy Crime Thriller murder independentfilm drug dentist ChelcieRoss SteveMartin LauraDern LynneThigpen PollyNoonan DavidAtkins
31064,The Business of Strangers,Julie Styron think going fired instead discovers promoted Trapped airport hotel want celebrate find company young assistant Paula Murphy night progress two woman get know other flirt drink lie ; personal flaw revealed exposed end night relationship turn becomes complex battle power authority wit Drama Thriller rape sex airport authority assistant power revenge independentfilm trust JuliaStiles StockardChanning FrederickWeller MarcusGiamatti JackHallett PatrickStettner
576,The Wild Bunch,Aging outlaw Pike Bishop ( William Holden ) prepares retire one final robbery Joined gang includes Dutch Engstrom ( Ernest Borgnine ) brother Lyle ( Warren Oates ) Tector Gorch ( Ben Johnson ) Bishop discovers heist setup orchestrated part old partner Deke Thornton ( Robert Ryan ) remaining gang take refuge Mexican territory Thornton trail them resulting fierce gunfight plenty casualty Adventure Western underdog robbery bountyhunter texas mexicanrevolution friendship honor gang shootout soldier steamlocomotive righteousrage WilliamHolden ErnestBorgnine RobertRyan EdmondO'Brien WarrenOates SamPeckinpah
13990,The Wackness,Set New York City sweltering summer Wackness tell story troubled teenage drug dealer trade pot therapy session drugaddled psychiatrist Things get complicated fall one classmate happens doctor daughter comingofage story sex drug music take man Drama comingofage marijuana summer BenKingsley FamkeJanssen JoshPeck OliviaThirlby MaryKateOlsen JonathanLevine
11583,The First Great Train Robbery,Victorian England master criminal make elaborate plan steal shipment gold moving train Thriller Adventure Drama Crime publichanging strongbox goldtheft britishhistory historicfigure pianoplaying eyepatch horsecarriage openingactionscene unwantedkiss SeanConnery DonaldSutherland LesleyAnneDown AlanWebb MalcolmTerris MichaelCrichton
18602,Morvern Callar,Following boyfriend 's suicide supermarket clerk Morvern Callar pass unpublished novel own Drama independentfilm womandirector SamanthaMorton KathleenMcDermott JamesWilson DollyWells PaulPopplewell LynneRamsay
27549,Beastmaster 2: Through the Portal of Time,Mark Singer return Dar warrior talk beast Dar forced travel earth stop evil brother stealing atomic bomb turning native land desert into well desert ! Written Jim Palin Action Adventure Fantasy ScienceFiction basedonnovel timetravel sequel psychotronic swordandsandal beastmaster warrior timeportal gunfight swordandsorcery MarcSinger KariWuhrer SarahDouglas WingsHauser RobertFieldsteel SylvioTabet
59728,The 5th Quarter,wake car crash killed brother football player Jon Abbate lead school 's struggling team successful season ever Drama americanfootball lossofbrother funeral sport prayer gymnasium coach basedontruestory numberintitle familyrelationships autoaccident AidanQuinn AndieMacDowell RyanMerriman MichaelHarding StacyEarl RickBieber
10930,La fleur du mal,Three generation wealthy Bordeaux family caught crossfire Anne decides run mayor thanks political pamphlet revives old murder scandal Drama return suppressedpast bourgeoisie mayorelections suspense wealth familyconflict BenoîtMagimel MélanieDoutey SuzanneFlon BernardLeCoq NathalieBaye ClaudeChabrol
32395,The Greatest,Teenagers Rose Bennett love car crash claimed Bennett 's life left behind grieving mother father younger brother Rose left alone family turn support find pregnant wind Brewer 's door need help although ca n't quite admit it need begin heal Drama womandirector PierceBrosnan SusanSarandon CareyMulligan AaronTaylorJohnson JohnnySimmons ShanaFeste
58882,Snow Flower and the Secret Fan,story set 19th century China centered lifelong friendship two girl develop secret code way contend rigid cultural norm imposed woman Drama History fan duringcreditsstinger LiBingbing JunJihyun HughJackman VivianWu JiangWu WayneWang
7547,Come Early Morning,Lucy wake bed stranger obviously night drinking check pay motel room account grandmother find father town pay visit agrees go new church Drama Romance bar motel onenightstand beer blonde dog womandirector AshleyJudd LauraPrepon JeffreyDonovan StacyKeach ScottWilson JoeyLaurenAdams
35944,Lucky Break,Halfway 12year prison sentence incompetent armed robbery Jimmy Hands get lucky break : he 's transferred prison probably escape convinces governor stage musical old chapel next prison 's outer wall round volunteer actor put escape plan production Two barrier besides wall confront him : arrival nasty inmate John Toombes insists joining escape Jimmy 's feeling attraction Anabel social worker agrees appear play Opening night approach : Jimmy 's breakout performance ? Action Comedy JamesNesbitt OliviaWilliams TimothySpall ChristopherPlummer BillNighy PeterCattaneo
42222,Julia,behest old dear friend playwright Lillian Hellman undertakes dangerous mission smuggle fund Nazi Germany Drama friend playwright JaneFonda VanessaRedgrave JasonRobards MaximilianSchell HalHolbrook FredZinnemann
13827,"Surfer, Dude",wave twisting tale soul searching surfer experiencing existential crisis Comedy surfing sport MatthewMcConaughey JeffreyNordling WillieNelson WoodyHarrelson ZacharyKnighton SRBindler
44260,Lake of Fire,unflinching look battle abortion right played United States last 15 year Documentary NoamChomsky BillBaird FlipBenham TonyKaye
9282,11:14,Tells seemingly random yet vitally connected story set incident converge one evening 11:14pm story follows chain event five different character five different storyline converge tell story murder deceit Crime Drama Thriller alcohol sex robbery secret gun ambulance vandalism chase arrest police cop murder crash connected HenryThomas BlakeHeron BarbaraHershey HilarySwank ClarkGregg GregMarcks
38940,Men of War,Nick Gunar burntout jaded hardup former mercenary difficult time adjusting civilian life end rope hired Nitro Mine Corporation strongarm native South China Sea island giving right valuable mineral resource Nick loathes thought another mission seemingly easy job earn enough money get back estranged family recruit former mercenary buddy help job island people refuse give land Nick decides help fight greedy corporation hired him greed treachery begin unravel Nick 's band mercenary choose side Action Thriller asia island mercenary independentfilm jungle DolphLundgren CharlotteLewis BDWong TimGuinee CatherineBell PerryLang
35689,Don McKay,Everything appears offkilter man return hometown 25 year visit former lover Crime Mystery Thriller independentfilm ThomasHadenChurch ElisabethShue MelissaLeo MEmmetWalsh KeithDavid JakeGoldberger
97614,Deadfall,thriller follows two sibling decide fend wake botched casino heist unlikely reunion another family 's Thanksgiving celebration Crime Drama Thriller partner murder ontherun fugitive crime family homecoming crimegoneawry dishonesty siblingsrelations chasesandraces criminalheroes consandscams murderouspair EricBana OliviaWilde CharlieHunnam PatrickKerton KrisKristofferson StefanRuzowitzky
37206,A Shine of Rainbows,orphaned boy named Tomás adopted Maire ODonnell live whimsical Irish isle filled new friend secret cave lost baby pup seal stranded coast Maire 's reluctant husband Alec refuse accept Tomás son boy drift fateful path adventure selfdiscovery illuminating rainbow shine around within u all Drama Family orphan rainbow ConnieNielsen AidanQuinn JohnBell TaraAliceScully NiamhShaw VicSarin
58626,The Hit List,disgruntled man creates hit list stranger drunken night must race try save marked extermination body begin pile finger point him Action Thriller CubaGoodingJr ColeHauser JonathanLaPaglia GinnyWeirick SeanCook WilliamKaufman
183894,Emma,Emma Woodhouse seems perfectly content loving father care for friend home Emma terrible habit matchmaking can not resist finding suitor friend Harriet Smith Emma desperate Harriet find happiness every suitor find friend end attracted Emma herself Emma focused Harriet 's happiness considering happiness love ? Romance Comedy Drama RomolaGarai MichaelGambon JonnyLeeMiller LouiseDylan BlakeRitson JimO'Hanlon
837,Videodrome,sleazy cableTV programmer begin see life future medium spin control unusual fashion acquires new kind programming station Horror Mystery ScienceFiction suicide tvshow hallucination tvstation radiopresenter toronto dystopia brainwashing pittsburgh JamesWoods SonjaSmits DeborahHarry PeterDvorsky JackCreley DavidCronenberg
1555,L'Auberge espagnole,straitlaced French student move apartment Barcelona cast six character Europe Together speak international language love friendship Drama Comedy Romance paris barcelonaspain alcohol roommate single travel crush student relationship breakup youth celebration groupoffriends RomainDuris AudreyTautou KellyReilly CéciledeFrance CristinaBrondo CédricKlapisch
244783,Song One,Estranged family Franny return home accident leaf brother comatose Retracing life aspiring musician track favorite musician James Forester backdrop Brooklyns music scene Franny James develop unexpected relationship face reality life Drama womandirector AnneHathaway JohnnyFlynn MarySteenburgen BenRosenfield LolaKirke KateBarkerFroyland
16564,Oorlogswinter,World War II freezing Netherlands winter 1944/1945 western Netherlands grip famine Many people move east provide family Fourteen year old Michiel ca n't wait join Dutch resistance dismay father who mayor work prevent escalation village Drama History War netherlands worldwarii MartijnLakemeier MelodyKlaver YorickvanWageningen JamieCampbellBower RaymondThiry MartinKoolhoven
168027,Freaky Deaky,Set 1974 pair '60s radical rely bombmaking skill way becoming capitalist Comedy bombsquad exfugitive freaky ChristianSlater MichaelJaiWhite CrispinGlover BillyBurke BreanneRacano CharlesMatthau
3482,The Train,Allied force approach Paris August 1944 German Colonel Von Waldheim desperate take France 's greatest painting Germany manages secure train transport valuable art work even chaos retreat descends upon them French resistance however want stop stealing national treasure received order London destroyed station master Labiche tasked scheduling train making happen smoothly also part dwindling group resistance fighter tasked preventing theft others stage elaborate ruse keep train ever leaving French territory Action Drama Thriller War paris france worldwarii nazi hijackingoftrain artwork trainride painting frenchresistance traincrash nazigermany artthief arttheft BurtLancaster PaulScofield JeanneMoreau SuzanneFlon MichelSimon JohnFrankenheimer
135595,Trade Of Innocents,back street tourist town presentday Southeast Asia find filthy cinder block room ; bed soiled sheet ; little girl wait next man Alex ( Dermot Mulroney ) human trafficking investigator play role next customer negotiates pimp use child Claire ( Mira Sorvino ) Alex 's wife caught flow new life Southeast Asia role volunteer aftercare shelter rescued girl life local neighborhood girl 's freedom dignity threatened Parallel story line intertwine unfold twist backdrop dangerous human trafficking world story struggle life hope redemption `` TRADE INNOCENTS '' Drama Thriller DermotMulroney MiraSorvino JohnBillingsley TrieuTran KiềuChinh ChristopherBessette
8982,ต้มยำกุ้ง,Bangkok young Kham raised father jungle elephant member family old elephant baby Kern stolen criminal Kham find animal sent Sidney travel Australia locates baby elephant restaurant owned evil Madame Rose leader international Thai mafia support efficient Thai sergeant Mark involved conspiracy Kham fight rescue animal mobster Action Crime Drama Thriller buddhism elephant sydney australia fighter tempel gang animal TonyJaa PetchtaiWongkamlao BongkojKhongmalai XingJing NathanJones PrachyaPinkaew
89861,Stiff Upper Lips,Stiff Upper Lips broad parody British period film especially lavish MerchantIvory production 'eighties early 'nineties Although specifically target Room View Chariots Fire Maurice Passage India many film general way Stiff Upper Lips satirises popular perception certain Edwardian trait : propriety sexual repression xenophobia class snobbery Comedy italy victorianengland youngwoman GeorginaCates PeterUstinov PrunellaScales SamuelWest SeanPertwee GarySinyor
455,Bend It Like Beckham,Jess Bhamra daughter strict Indian couple London permitted play organized soccer even though 18 Jess playing fun one day impressive skill seen Jules Paxton convinces Jess play semipro team Jess us elaborate excuse hide match family also dealing romantic feeling coach Joe Comedy Drama Romance londonengland tradition indianlead cultureclash immigration roleofwomen sikh women'ssoccer soccer family womandirector ParminderNagra KeiraKnightley JonathanRhysMeyers AnupamKher ShaheenKhan GurinderChadha
57022,Sunshine State,woman new husband return hometown root coastal northern Florida must deal family business encroaching real estate development Drama independentfilm AlanKing AngelaBassett TimothyHutton MarySteenburgen CliftonJames JohnSayles
14351,Crossover,clock strike midnight money change hand crowd foot court alive fastpaced razzledazzle basketball player play school pro team play street undergroundway underground Action Adventure Drama streetgang blackpeople sport highschoolsports AnthonyMackie MarcelloThedford AllenPayne WesleyJonathan WayneBrady PrestonAWhitmoreII
147767,Khiladi 786,8th installment Khiladi series Action Comedy AkshayKumar AsinThottumkal HimeshReshammiya MithunChakraborty RajBabbar AshishRMohan
10664,[REC]²,action continues [ REC ] medical officer SWAT team outfitted video camera sent sealed apartment control situation Thriller Horror religionandsupernatural bloodsample occult swatteam gasmask nightvision freezer foundfootage ManuelaVelasco FerranTerraza ClaudiaSilva JavierBotet PabloRosso JaumeBalagueró PacoPlaza
55567,Standing Ovation,group young girl competing nation teen music video competition Comedy Music Family KaylaJackson KaylaRaparelli SalDupree AlSapienza AlexisBiesiada StewartRaffill
9277,The Sting,Set 1930 's intricate caper deal ambitious smalltime crook veteran con man seek revenge vicious crime lord murdered one gang Comedy Crime Drama chicago bet horserace repayment conman mafiaboss violence ragtime referencetomuttandjeff offtrackbetting stingoperation alley 1930s 20thcentury PaulNewman RobertRedford RobertShaw CharlesDurning RayWalston GeorgeRoyHill
9443,Chariots of Fire,true story British athlete preparing competing 1924 Summer Olympics Drama History underdog scotland jewry patriotism olympicgames jew olympiansportsteam ambition BenCross IanCharleson CherylCampbell AliceKrige NigelHavers HughHudson
16186,Diary of a Mad Black Woman,Charles McCarter wife Helen celebrate 18thwedding anniversary Helen come home find clothes packed UHaul van parked driveway Charles divorcing Her Helen move grandmother Madea old woman take lip anyone Madea help Helen tough time showing really important life Comedy Drama Romance KimberlyElise SteveHarris TylerPerry ShemarMoore VickieEng DarrenGrant
7863,Shine,Pianist David Helfgott driven father teacher breakdown Years later return piano popular critical acclaim Drama letter jumping childprodigy pool pianist concerthall breakdown GeoffreyRush NoahTaylor ArminMuellerStahl JustinBraine SoniaTodd ScottHicks
138697,Don Jon,New Jersey guy dedicated family friend church develops unrealistic expectation watching porn work find happiness intimacy potential true love Romance Comedy Drama pornography sex sexaddiction malefemalerelationship internetporn malemasturbation masturbation JosephGordonLevitt ScarlettJohansson JulianneMoore TonyDanza GlenneHeadly JosephGordonLevitt
11901,High Plains Drifter,gunfighting stranger come small settlement Lago gunning three gunman tried kill him townsfolk decide hire Stranger hold three outlaw way Western gunslinger desperation outlaw ClintEastwood VernaBloom MariannaHill MitchellRyan JackGing ClintEastwood
1548,Ghost World,quirky girl try figure graduated high school form friendship eccentric 40yearold record collector playing prank best friend Comedy Drama highschoolfriends artclass recordcollector plaster personalad bluesmusic nunchaku pranktelephonecall aftercreditsstinger ThoraBirch ScarlettJohansson SteveBuscemi BradRenfro BobBalaban TerryZwigoff
11889,Iris,True story lifelong romance novelist Iris Murdoch husband John Bayley student day battle Alzheimer 's disease Drama Romance basedonnovel newlove loveofone'slife retiree aging alzheimer pflegen love author shorttermmemory photographicmemory JudiDench JimBroadbent KateWinslet HughBonneville PenelopeWilton RichardEyre
33155,Galaxina,Galaxina lifelike voluptuous android assigned oversee operation intergalactic Space Police cruiser captained incompetent Cornelius Butt mission requires ship 's crew placed suspended animation decade Galaxina find alone many year developing emotion falling love ship 's pilot Thor Comedy ScienceFiction android harleydavidson cryogenics spacetravel love parody spaceship space alien motorcycle exercise laser forcefield metafilm forcefield motorbike cryonics DorothyStratten StephenMacht AverySchreiber LionelMarkSmith JDHinton WilliamSachs
5528,Les Choristes,Set 1940 's France new teacher school disruptive boy give hope inspiration Drama penalty choir diary musical boy'schoir dormitory music boardingschool child principal boys'boardingschool 1940s GérardJugnot FrançoisBerléand KadMerad JeanPaulBonnaire MarieBunel ChristopheBarratier
321,Mambo Italiano,sweet comic film Italian man come closet affect life crazy family family movie stereotype homosexual Italians called critic `` the gay '' Big Fat Greek Wedding Comedy Romance gay fathersonrelationship sex italoamerican lovesickness italian canada newlove comingout macho basedonplay gayrelationship family familyfeud lgbt emigrant LukeKirby GinetteReno PaulSorvino MaryWalsh PeterMiller ÉmileGaudreault
4997,Wonderland,afternoon July 1 1981 Los Angeles police responded distress call Wonderland Avenue discovered grisly quadruple homicide police investigation followed uncovered two version event leading brutal murder involving legendary porn actor John Holmes experience version Crime Drama Mystery Thriller robbery junkie investigation pornostar murder losangeles violence drug ValKilmer DylanMcDermott KateBosworth JoshLucas LisaKudrow JamesCox
925,Do the Right Thing,hottest day year street BedfordStuyvesant section Brooklyn everyone 's hate bigotry smolder build explodes violence Drama blackpeople italoamerican policebrutality sunglass cultureclash streetwar heat restaurantcritic radiotransmission punk chaos policeoperation pizzeria pizza money racism hiphopculture DannyAiello OssieDavis RubyDee RichardEdson GiancarloEsposito SpikeLee
27451,Harvard Man,College always time experimentation sexual cultural otherwise `` Harvard Man '' play background love sex basketball crime experimentation Action philosophy young people 's quest discover true identity Drama gambling sex college basketball mafia drug SarahMichelleGellar AdrianGrenier JoeyLaurenAdams EricStoltz RebeccaGayheart JamesToback
73532,Le Havre,Marcel Marx former bohemian struggling author given literary ambition relocated port city Le Havre lead simple life based around wife Arletty favourite bar profitable profession shoeshiner Arletty suddenly becomes seriously ill Marcel 's path cross underage illegal immigrant Africa need Marcel 's help hide police Drama Comedy poverty policeman shoeshiner northernfrance AndréWilms KatiOutinen BlondinMiguel ElinaSalo EvelyneDidi AkiKaurismäki
979,Irréversible,Events course one traumatic night Paris unfold reversechronological order beautiful Alex brutally raped beaten stranger underpass boyfriend exlover take matter hand hiring two criminal help find rapist exact revenge simultaneously beautiful terrible examination destructive nature cause effect time destroys everything Drama Thriller Crime Mystery paris prostitute rape sex nudity trauma knife assault police love revenge unsimulatedsex cruelty brutality violence drug dark evil boyfriend rapeandrevenge underpass newfrenchextremism MonicaBellucci VincentCassel AlbertDupontel JoPrestia PhilippeNahon GasparNoé
193722,R100,Ruthless dominatrix pursue mildmannered salesman want get unbreakable contract secret bondage club Comedy Drama dominatrix bdsm NaoOmori MaoDaichi ShinobuTerajima HairiKatagiri ErikoSatô HitoshiMatsumoto
7913,Rang De Basanti,young idealistic English filmmaker Sue arrives India make film Indian revolutionary Bhagat Singh Chandrashekhar Azad contemporary fight freedom British Raj Owing lack fund recruit student Delhi University act docudrama find DJ passed five year back still want part University think there 's much real world look forward to Karan son Industrialist Rajnath Singhania share uncomfortable relationship father continues live him albeit grudgingly Aslam middle class Muslim boy life bylanes near Jama Masjid poet philosopher guide friend Sukhi group 's baby innocent vulnerable weakness one thing girl Laxman Pandey Drama newdelhiindia students'movement warofindependence student celebration AamirKhan SohaAliKhan AlicePatten SharmanJoshi KunalKapoor RakeyshOmprakashMehra
253253,Animals,ANIMALS tell story Jude Bobbie : young couple exist somewhere homelessness fantasy imagination Though masterfully con steal attempt stay one step ahead addiction ultimately forced face reality situation one get hospitalized Drama DavidDastmalchian KimShaw JohnHeard JohnHoogenakker ShonMcGregory CollinSchiffli
51995,Salvation Boulevard,Set world megachurches former Deadheadturnedborn againChristian find run fundamentalist member megachurch anything protect largerthanlife pastor Comedy Thriller Action Drama pastor churchservice spirituality religion JenniferConnelly MarisaTomei PierceBrosnan EdHarris GregKinnear GeorgeRatliff
13173,The Ten,Ten story inspired one ten commandment Comedy independentfilm ventriloquistdummy multiplestorylines sabbath brainscan radiationsickness parachutist rubik'scube PaulRudd AdamBrody JonHamm WinonaRyder KenMarino DavidWain
22908,A Room for Romeo Brass,Two twelveyearold boy Romeo Gavin undergo extraordinary test character friendship Morell naive eccentric dangerous stranger come them Morell befriends two boy later asks help pursue Romeo 's beautiful elder sister gradually becomes violent reject him Drama Comedy Foreign rejection friendship youth PaddyConsidine AndrewShim FrankHarper VickyMcClure JohannMyers ShaneMeadows
70670,Hodejegerne,accomplished headhunter risk everything obtain valuable painting owned former mercenary Thriller Crime deathoflover artthief artgallery policeinvestigation AkselHennie NikolajCosterWaldau SynnøveMacodyLund JulieRØlgaard EivindSander MortenTyldum
84204,Grabbers,Something sinister come shore Erin Island unbeknownst quaint population sleepy fishing village resting somewhere Irelands coast First fisherman go missing rash whale carcass suddenly washing beach murder start it two mismatched cop irresponsible alcoholic new partner bythebook woman mainland protect townsfolk giant bloodsucking tentacled alien prey upon them weapon discover booze want survive creature onslaught everyone get very drunk ! ScienceFiction Comedy Thriller Horror monster ireland drunk beheaded RichardCoyle RuthBradley RussellTovey BronaghGallagher DavidPearse JonWright
